Date,Channel,SKU,Category,Unit_Cost,Unit_Price,Lead_Time_Days,Is_Promotion,Is_Bundle,Units_Sold,On_Hand_Inventory,Total_Revenue,Total_Cost,Gross_Margin
2024-01-06,eCommerce,SKU_H304,Home Office,18.12,27.96,18,1,1,19,10,531.24,344.28000000000003,186.95999999999998
2024-01-06,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,5,92,164.45,90.60000000000001,73.84999999999998
2024-01-06,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,13,65,3817.84,2664.61,1153.23
2024-01-06,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,7,0,2055.76,1434.79,620.9700000000003
2024-01-06,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,15,76,1448.8500000000001,1038.9,409.95000000000005
2024-01-06,Retail Store,SKU_C401,Accessories,69.26,82.1,16,1,1,17,49,1395.6999999999998,1177.42,218.27999999999975
2024-01-06,eCommerce,SKU_C402,Accessories,43.68,57.44,19,1,1,19,74,1091.36,829.92,261.43999999999994
2024-01-06,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,13,47,878.54,567.84,310.69999999999993
2024-01-06,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,12,80,993.0,668.88,324.12
2024-01-06,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,21,11,1737.75,1170.54,567.21
2024-01-06,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,16,50,3924.64,2731.04,1193.6
2024-01-06,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,16,28,3924.64,2731.04,1193.6
2024-01-06,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,15,48,1523.8500000000001,958.05,565.8000000000002
2024-01-06,Retail Store,SKU_C405,Accessories,63.87,86.35,17,1,1,22,20,1899.6999999999998,1405.1399999999999,494.55999999999995
2024-01-07,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,12,34,2250.36,1236.24,1014.1200000000001
2024-01-07,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,10,25,1875.3,1030.2,845.0999999999999
2024-01-07,eCommerce,SKU_E102,Electronics,198.23,318.77,14,0,0,13,3,4144.01,2576.99,1567.0200000000004
2024-01-07,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,10,11,3187.7,1982.3,1205.3999999999999
2024-01-07,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,11,28,730.07,568.26,161.81000000000006
2024-01-07,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,10,57,663.7,516.5999999999999,147.10000000000014
2024-01-07,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,8,18,998.32,747.36,250.96000000000004
2024-01-07,Retail Store,SKU_E104,Electronics,93.42,106.07,7,1,1,8,13,848.56,747.36,101.19999999999993
2024-01-07,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,14,12,508.76000000000005,277.76,231.00000000000006
2024-01-07,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,15,65,545.1,297.6,247.5
2024-01-07,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,12,50,3534.7200000000003,2826.7200000000003,708.0
2024-01-07,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,8,0,2356.48,1884.48,472.0
2024-01-07,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,11,22,915.5300000000001,639.1,276.43000000000006
2024-01-07,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,9,73,749.07,522.9,226.17000000000007
2024-01-07,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,21,76,442.26,349.86,92.39999999999998
2024-01-07,Retail Store,SKU_A203,Appliances,16.66,17.9,15,1,0,17,44,304.29999999999995,283.22,21.079999999999927
2024-01-07,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,10,32,2117.7000000000003,1587.8999999999999,529.8000000000004
2024-01-07,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,9,20,1905.93,1429.11,476.82000000000016
2024-01-07,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,13,18,4405.05,3169.79,1235.2600000000002
2024-01-07,Retail Store,SKU_A205,Appliances,243.83,288.02,18,1,0,20,48,5760.4,4876.6,883.7999999999993
2024-01-07,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,8,90,2186.4,1596.16,590.24
2024-01-07,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,7,6,1913.1000000000001,1396.64,516.46
2024-01-07,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,6,0,2258.88,1476.3600000000001,782.52
2024-01-07,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,10,66,3764.8,2460.6,1304.2000000000003
2024-01-07,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,14,85,2987.04,2208.78,778.2599999999998
2024-01-07,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,14,31,2987.04,2208.78,778.2599999999998
2024-01-07,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,12,9,394.68,217.44,177.24
2024-01-07,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,13,45,427.57,235.56,192.01
2024-01-07,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,14,22,4111.52,2869.58,1241.9400000000005
2024-01-07,Retail Store,SKU_H305,Home Office,204.97,249.63,9,1,0,16,18,3994.08,3279.52,714.56
2024-01-07,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,6,64,579.54,415.56000000000006,163.9799999999999
2024-01-07,Retail Store,SKU_C401,Accessories,69.26,82.1,16,1,0,10,0,821.0,692.6,128.39999999999998
2024-01-07,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,13,32,878.54,567.84,310.69999999999993
2024-01-07,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,11,0,743.38,480.48,262.9
2024-01-07,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,12,14,993.0,668.88,324.12
2024-01-07,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,13,5,1075.75,724.62,351.13
2024-01-07,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,5,12,1226.45,853.45,373.0
2024-01-07,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,13,36,3188.77,2218.97,969.8000000000002
2024-01-07,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,15,40,1523.8500000000001,958.05,565.8000000000002
2024-01-07,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,10,53,1015.9000000000001,638.6999999999999,377.20000000000016
2024-01-08,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,8,89,1500.24,824.16,676.08
2024-01-08,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,9,44,1687.77,927.18,760.59
2024-01-08,eCommerce,SKU_E102,Electronics,198.23,270.95,14,1,1,8,0,2167.6,1585.84,581.76
2024-01-08,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,15,39,4781.549999999999,2973.45,1808.0999999999995
2024-01-08,eCommerce,SKU_E103,Electronics,51.66,56.41,12,1,1,17,53,958.9699999999999,878.2199999999999,80.75
2024-01-08,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,15,47,995.5500000000001,774.9,220.6500000000001
2024-01-08,eCommerce,SKU_E104,Electronics,93.42,106.07,7,1,0,17,2,1803.1899999999998,1588.14,215.04999999999973
2024-01-08,Retail Store,SKU_E104,Electronics,93.42,124.79,7,0,0,15,83,1871.8500000000001,1401.3,470.5500000000002
2024-01-08,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,12,52,436.08000000000004,238.07999999999998,198.00000000000006
2024-01-08,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,13,75,472.4200000000001,257.92,214.50000000000006
2024-01-08,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,8,24,2356.48,1884.48,472.0
2024-01-08,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,14,30,4123.84,3297.84,826.0
2024-01-08,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,11,24,915.5300000000001,639.1,276.43000000000006
2024-01-08,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,6,72,499.38,348.6,150.77999999999997
2024-01-08,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,9,0,189.54,149.94,39.599999999999994
2024-01-08,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,13,55,273.78,216.58,57.19999999999996
2024-01-08,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,11,40,2329.4700000000003,1746.6899999999998,582.7800000000004
2024-01-08,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,12,36,2541.2400000000002,1905.48,635.7600000000002
2024-01-08,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,16,49,5421.6,3901.28,1520.3200000000002
2024-01-08,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,5,0,1694.25,1219.15,475.0999999999999
2024-01-08,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,10,72,2733.0,1995.2,737.8
2024-01-08,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,11,36,3006.3,2194.7200000000003,811.5799999999999
2024-01-08,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,13,34,4894.24,3198.78,1695.4599999999996
2024-01-08,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,14,35,5270.72,3444.84,1825.88
2024-01-08,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,12,0,2560.32,1893.2400000000002,667.0799999999999
2024-01-08,Retail Store,SKU_H303,Home Office,157.77,181.36,11,1,0,9,0,1632.2400000000002,1419.93,212.31000000000017
2024-01-08,eCommerce,SKU_H304,Home Office,18.12,27.96,18,1,0,14,72,391.44,253.68,137.76
2024-01-08,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,17,63,559.13,308.04,251.08999999999997
2024-01-08,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,13,57,3817.84,2664.61,1153.23
2024-01-08,Retail Store,SKU_H305,Home Office,204.97,249.63,9,1,0,17,55,4243.71,3484.49,759.2200000000003
2024-01-08,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,11,6,1062.49,761.86,300.63
2024-01-08,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,11,81,1062.49,761.86,300.63
2024-01-08,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,14,55,946.12,611.52,334.6
2024-01-08,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,11,53,743.38,480.48,262.9
2024-01-08,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,13,26,1075.75,724.62,351.13
2024-01-08,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,6,76,496.5,334.44,162.06
2024-01-08,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,12,18,2943.48,2048.2799999999997,895.2000000000003
2024-01-08,Retail Store,SKU_C404,Accessories,170.69,208.5,10,1,1,11,41,2293.5,1877.59,415.9100000000001
2024-01-08,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,12,40,1219.08,766.4399999999999,452.64
2024-01-08,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,12,72,1219.08,766.4399999999999,452.64
2024-01-09,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,17,62,3188.01,1751.34,1436.6700000000003
2024-01-09,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,8,15,1500.24,824.16,676.08
2024-01-09,eCommerce,SKU_E102,Electronics,198.23,318.77,14,0,0,12,44,3825.24,2378.7599999999998,1446.48
2024-01-09,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,12,0,3825.24,2378.7599999999998,1446.48
2024-01-09,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,13,40,862.8100000000001,671.5799999999999,191.23000000000013
2024-01-09,Retail Store,SKU_E103,Electronics,51.66,56.41,12,1,1,19,59,1071.79,981.54,90.25
2024-01-09,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,8,38,998.32,747.36,250.96000000000004
2024-01-09,Retail Store,SKU_E104,Electronics,93.42,124.79,7,0,0,11,0,1372.69,1027.6200000000001,345.06999999999994
2024-01-09,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,11,40,399.74,218.24,181.5
2024-01-09,Retail Store,SKU_E105,Electronics,19.84,30.89,16,1,1,14,0,432.46000000000004,277.76,154.70000000000005
2024-01-09,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,15,80,4418.4,3533.4,884.9999999999995
2024-01-09,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,11,11,3240.16,2591.16,649.0
2024-01-09,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,8,65,665.84,464.8,201.04000000000002
2024-01-09,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,9,43,749.07,522.9,226.17000000000007
2024-01-09,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,9,6,189.54,149.94,39.599999999999994
2024-01-09,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,11,18,231.66,183.26,48.400000000000006
2024-01-09,eCommerce,SKU_A204,Appliances,158.79,180.0,16,1,0,18,25,3240.0,2858.22,381.7800000000002
2024-01-09,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,16,30,3388.32,2540.64,847.6800000000003
2024-01-09,eCommerce,SKU_A205,Appliances,243.83,288.02,18,1,1,14,26,4032.2799999999997,3413.6200000000003,618.6599999999994
2024-01-09,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,10,35,3388.5,2438.3,950.1999999999998
2024-01-09,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,11,53,3006.3,2194.7200000000003,811.5799999999999
2024-01-09,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,9,67,2459.7000000000003,1795.68,664.0200000000002
2024-01-09,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,7,0,2635.36,1722.42,912.94
2024-01-09,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,11,15,4141.280000000001,2706.66,1434.6200000000008
2024-01-09,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,20,15,4267.200000000001,3155.4,1111.8000000000006
2024-01-09,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,8,26,1706.88,1262.16,444.72
2024-01-09,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,15,1,493.35,271.8,221.55
2024-01-09,Retail Store,SKU_H304,Home Office,18.12,27.96,18,1,0,9,0,251.64000000000001,163.08,88.56
2024-01-09,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,15,19,4405.2,3074.55,1330.6499999999996
2024-01-09,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,13,23,3817.84,2664.61,1153.23
2024-01-09,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,14,13,1352.26,969.6400000000001,382.6199999999999
2024-01-09,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,10,85,965.9000000000001,692.6,273.30000000000007
2024-01-09,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,12,54,810.96,524.16,286.80000000000007
2024-01-09,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,13,26,878.54,567.84,310.69999999999993
2024-01-09,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,13,3,1075.75,724.62,351.13
2024-01-09,Retail Store,SKU_C403,Accessories,55.74,70.34,6,1,0,21,71,1477.14,1170.54,306.60000000000014
2024-01-09,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,11,0,2698.19,1877.59,820.6000000000001
2024-01-09,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,6,64,1471.74,1024.1399999999999,447.60000000000014
2024-01-09,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,13,24,1320.67,830.31,490.3600000000001
2024-01-09,Retail Store,SKU_C405,Accessories,63.87,86.35,17,1,0,17,39,1467.9499999999998,1085.79,382.15999999999985
2024-01-10,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,11,1,2062.83,1133.22,929.6099999999999
2024-01-10,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,12,37,2250.36,1236.24,1014.1200000000001
2024-01-10,eCommerce,SKU_E102,Electronics,198.23,318.77,14,0,0,17,0,5419.09,3369.91,2049.1800000000003
2024-01-10,Retail Store,SKU_E102,Electronics,198.23,270.95,14,1,1,21,14,5689.95,4162.83,1527.12
2024-01-10,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,6,0,398.22,309.96,88.26000000000005
2024-01-10,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,15,68,995.5500000000001,774.9,220.6500000000001
2024-01-10,eCommerce,SKU_E104,Electronics,93.42,106.07,7,1,0,10,56,1060.6999999999998,934.2,126.49999999999977
2024-01-10,Retail Store,SKU_E104,Electronics,93.42,124.79,7,0,0,8,0,998.32,747.36,250.96000000000004
2024-01-10,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,9,47,327.06000000000006,178.56,148.50000000000006
2024-01-10,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,14,53,508.76000000000005,277.76,231.00000000000006
2024-01-10,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,8,88,2356.48,1884.48,472.0
2024-01-10,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,8,1,2356.48,1884.48,472.0
2024-01-10,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,11,72,915.5300000000001,639.1,276.43000000000006
2024-01-10,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,9,0,749.07,522.9,226.17000000000007
2024-01-10,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,21,43,442.26,349.86,92.39999999999998
2024-01-10,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,12,18,252.71999999999997,199.92000000000002,52.799999999999955
2024-01-10,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,16,70,3388.32,2540.64,847.6800000000003
2024-01-10,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,11,31,2329.4700000000003,1746.6899999999998,582.7800000000004
2024-01-10,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,20,48,6777.0,4876.6,1900.3999999999996
2024-01-10,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,10,54,3388.5,2438.3,950.1999999999998
2024-01-10,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,10,54,2733.0,1995.2,737.8
2024-01-10,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,12,0,3279.6000000000004,2394.2400000000002,885.3600000000001
2024-01-10,eCommerce,SKU_H302,Home Office,246.06,320.01,9,1,1,21,71,6720.21,5167.26,1552.9499999999998
2024-01-10,Retail Store,SKU_H302,Home Office,246.06,320.01,9,1,0,5,86,1600.05,1230.3,369.75
2024-01-10,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,6,22,1280.16,946.6200000000001,333.53999999999996
2024-01-10,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,12,23,2560.32,1893.2400000000002,667.0799999999999
2024-01-10,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,10,1,328.9,181.20000000000002,147.69999999999996
2024-01-10,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,9,0,296.01,163.08,132.92999999999998
2024-01-10,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,15,27,4405.2,3074.55,1330.6499999999996
2024-01-10,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,12,0,3524.16,2459.64,1064.52
2024-01-10,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,13,41,1255.67,900.3800000000001,355.28999999999996
2024-01-10,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,9,36,869.3100000000001,623.34,245.97000000000003
2024-01-10,eCommerce,SKU_C402,Accessories,43.68,57.44,19,1,0,22,18,1263.6799999999998,960.96,302.7199999999998
2024-01-10,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,13,23,878.54,567.84,310.69999999999993
2024-01-10,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,8,13,662.0,445.92,216.07999999999998
2024-01-10,Retail Store,SKU_C403,Accessories,55.74,70.34,6,1,0,14,79,984.76,780.36,204.39999999999998
2024-01-10,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,14,11,3434.06,2389.66,1044.4
2024-01-10,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,9,16,2207.61,1536.21,671.4000000000001
2024-01-10,eCommerce,SKU_C405,Accessories,63.87,86.35,17,1,1,21,58,1813.35,1341.27,472.0799999999999
2024-01-10,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,15,81,1523.8500000000001,958.05,565.8000000000002
2024-01-11,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,8,75,1500.24,824.16,676.08
2024-01-11,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,21,6,3938.13,2163.42,1774.71
2024-01-11,eCommerce,SKU_E102,Electronics,198.23,318.77,14,0,0,15,50,4781.549999999999,2973.45,1808.0999999999995
2024-01-11,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,13,14,4144.01,2576.99,1567.0200000000004
2024-01-11,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,15,47,995.5500000000001,774.9,220.6500000000001
2024-01-11,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,9,60,597.33,464.93999999999994,132.3900000000001
2024-01-11,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,14,11,1747.0600000000002,1307.88,439.18000000000006
2024-01-11,Retail Store,SKU_E104,Electronics,93.42,124.79,7,0,0,13,32,1622.27,1214.46,407.80999999999995
2024-01-11,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,12,82,436.08000000000004,238.07999999999998,198.00000000000006
2024-01-11,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,16,22,581.44,317.44,264.00000000000006
2024-01-11,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,14,85,4123.84,3297.84,826.0
2024-01-11,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,11,13,3240.16,2591.16,649.0
2024-01-11,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,9,80,749.07,522.9,226.17000000000007
2024-01-11,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,8,42,665.84,464.8,201.04000000000002
2024-01-11,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,15,60,315.9,249.9,65.99999999999997
2024-01-11,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,13,71,273.78,216.58,57.19999999999996
2024-01-11,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,14,14,2964.78,2223.06,741.7200000000003
2024-01-11,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,15,49,3176.55,2381.85,794.7000000000003
2024-01-11,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,13,15,4405.05,3169.79,1235.2600000000002
2024-01-11,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,15,20,5082.75,3657.4500000000003,1425.2999999999997
2024-01-11,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,12,86,3279.6000000000004,2394.2400000000002,885.3600000000001
2024-01-11,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,11,85,3006.3,2194.7200000000003,811.5799999999999
2024-01-11,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,8,0,3011.84,1968.48,1043.3600000000001
2024-01-11,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,8,43,3011.84,1968.48,1043.3600000000001
2024-01-11,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,11,9,2346.96,1735.47,611.49
2024-01-11,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,8,90,1706.88,1262.16,444.72
2024-01-11,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,9,46,296.01,163.08,132.92999999999998
2024-01-11,Retail Store,SKU_H304,Home Office,18.12,27.96,18,1,0,14,83,391.44,253.68,137.76
2024-01-11,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,12,56,3524.16,2459.64,1064.52
2024-01-11,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,7,36,2055.76,1434.79,620.9700000000003
2024-01-11,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,11,63,1062.49,761.86,300.63
2024-01-11,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,9,52,869.3100000000001,623.34,245.97000000000003
2024-01-11,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,5,29,337.9,218.4,119.49999999999997
2024-01-11,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,9,9,608.22,393.12,215.10000000000002
